click_rate_click_user_cnt,click_rate_show_user_cnt,click_rate_click_rate,chat_start_rate_chat_user_cnt,chat_start_rate_click_user_cnt,chat_start_rate_chat_start_rate,avg_chat_rounds_total_chat_rounds,avg_chat_rounds_chat_user_cnt,avg_chat_rounds_avg_chat_rounds,sticky_score_total_return_users,sticky_score_sticky_score,avg_chat_rounds_user_total_chat_rounds,avg_chat_rounds_user_total_user_cnt,avg_chat_rounds_user_avg_chat_rounds_per_user,avg_retention_days_user_cnt,avg_retention_days_avg_retention_days,prompt_id,bot_type,event_date,avg_chat_rounds_user_error
2685.0,45053.0,0.0596,1187.0,2685.0,0.4421,31804.0,1187.0,26.79,1532,1075632,287564.0,9651.0,29.8,885.0,1.65,TK6prskkeMBwNzF5o1WLr,non_sora,2025-01-24,
1886.0,36433.0,0.0518,927.0,1886.0,0.4915,31718.0,927.0,34.22,1725,1718235,351334.0,8344.0,42.11,1202.0,1.78,aZRexAbZBDAjPNglNT2Jh,non_sora,2025-01-24,
2599.0,33071.0,0.0786,1332.0,2599.0,0.5125,31233.0,1332.0,23.45,1868,1322188,324901.0,11742.0,27.67,1638.0,1.68,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-01-24,
4332.0,31716.0,0.1366,2237.0,4332.0,0.5164,64485.0,2237.0,28.83,4228,2974202,717318.0,18120.0,39.59,2587.0,1.89,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-01-25,
4673.0,36549.0,0.1279,2770.0,4673.0,0.5928,61945.0,2770.0,22.36,4485,2795340,703760.0,26591.0,26.47,3108.0,1.7,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-01-25,
4089.0,15651.0,0.2613,2453.0,4089.0,0.5999,48946.0,2453.0,19.95,72,31807,62237.0,3130.0,19.88,2.0,3.0,4tC4wsumHlldfQlBLGsLg,non_sora,2025-01-25,
3705.0,40109.0,0.0924,2185.0,3705.0,0.5897,45256.0,2185.0,20.71,3497,1826413,494751.0,19201.0,25.77,2233.0,1.67,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-01-25,
2398.0,32868.0,0.073,1277.0,2398.0,0.5325,36229.0,1277.0,28.37,1474,1237799,323752.0,9293.0,34.84,897.0,1.75,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-01-25,
1883.0,31207.0,0.0603,959.0,1883.0,0.5093,35047.0,959.0,36.55,2353,2492327,522293.0,11582.0,45.1,1289.0,1.98,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-01-25,
2744.0,38846.0,0.0706,1354.0,2744.0,0.4934,30979.0,1354.0,22.88,1896,1375029,337101.0,12056.0,27.96,1704.0,1.69,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-01-25,
3007.0,30005.0,0.1002,1390.0,3007.0,0.4623,30781.0,1390.0,22.14,2333,1887190,402912.0,14931.0,26.98,2255.0,1.66,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-01-25,
1883.0,33883.0,0.0556,1050.0,1883.0,0.5576,29822.0,1050.0,28.4,1151,1075070,265582.0,6791.0,39.11,814.0,1.72,xGh5CwK5gubLpVhw_jX4r,non_sora,2025-01-25,
2495.0,24511.0,0.1018,1499.0,2495.0,0.6008,29523.0,1499.0,19.7,1632,1103672,243347.0,8976.0,27.11,1168.0,1.96,FBBMKrK36UB7UT20hJ6wr,non_sora,2025-01-25,
5490.0,40210.0,0.1365,3373.0,5490.0,0.6144,76516.0,3373.0,22.68,4679,2950852,738748.0,27327.0,27.03,3006.0,1.74,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-01-26,
4652.0,35681.0,0.1304,2432.0,4652.0,0.5228,72594.0,2432.0,29.85,4367,3066458,746549.0,18712.0,39.9,2269.0,1.94,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-01-26,
6000.0,39702.0,0.1511,3710.0,6000.0,0.6183,65787.0,3710.0,17.73,121,57256,79189.0,4298.0,18.42,93.0,1.73,S1prLVl7ez3ZYDrHlYSeR,non_sora,2025-01-26,
2444.0,45102.0,0.0542,1283.0,2444.0,0.525,44172.0,1283.0,34.43,2428,2577406,547283.0,12079.0,45.31,1292.0,1.96,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-01-26,
3135.0,29200.0,0.1074,1852.0,3135.0,0.5907,42348.0,1852.0,22.87,3631,1878318,508053.0,19320.0,26.3,2357.0,1.67,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-01-26,
3033.0,40298.0,0.0753,1541.0,3033.0,0.5081,38236.0,1541.0,24.81,2014,1475323,361475.0,12720.0,28.42,1863.0,1.68,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-01-26,
3536.0,31983.0,0.1106,1713.0,3536.0,0.4844,37859.0,1713.0,22.1,2388,1942017,412951.0,15122.0,27.31,2240.0,1.66,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-01-26,
1980.0,30956.0,0.064,1116.0,1980.0,0.5636,37379.0,1116.0,33.49,1298,1188355,296507.0,7529.0,39.38,965.0,1.68,xGh5CwK5gubLpVhw_jX4r,non_sora,2025-01-26,
2212.0,30019.0,0.0737,1203.0,2212.0,0.5439,35842.0,1203.0,29.79,1567,1328567,346976.0,9934.0,34.93,936.0,1.76,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-01-26,
2175.0,43782.0,0.0497,1084.0,2175.0,0.4984,34926.0,1084.0,32.22,1811,1754450,372743.0,8768.0,42.51,1380.0,1.76,aZRexAbZBDAjPNglNT2Jh,non_sora,2025-01-26,
5087.0,38074.0,0.1336,3115.0,5087.0,0.6123,76856.0,3115.0,24.67,4853,3116399,767348.0,27915.0,27.49,2726.0,1.77,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-01-27,
4184.0,33539.0,0.1248,2174.0,4184.0,0.5196,64969.0,2174.0,29.88,4593,3207292,776448.0,19464.0,39.89,2316.0,1.92,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-01-27,
3600.0,18672.0,0.1928,2215.0,3600.0,0.6153,43061.0,2215.0,19.44,464,204792,135207.0,6328.0,21.37,5.0,2.0,4tC4wsumHlldfQlBLGsLg,non_sora,2025-01-27,
4020.0,28015.0,0.1435,2467.0,4020.0,0.6137,40145.0,2467.0,16.27,188,87995,71034.0,3941.0,18.02,0.0,,sBJ-MVuUibb-jjx1ET8UB,non_sora,2025-01-27,
3816.0,29996.0,0.1272,2251.0,3816.0,0.5899,39203.0,2251.0,17.42,500,189029,117323.0,6107.0,19.21,90.0,1.74,S1prLVl7ez3ZYDrHlYSeR,non_sora,2025-01-27,
3173.0,28138.0,0.1128,1546.0,3173.0,0.4872,38420.0,1546.0,24.85,2405,1960620,422247.0,15223.0,27.74,2106.0,1.7,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-01-27,
3043.0,40536.0,0.0751,1584.0,3043.0,0.5205,37641.0,1584.0,23.76,2110,1557459,379090.0,13214.0,28.69,1872.0,1.69,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-01-27,
2044.0,33013.0,0.0619,1088.0,2044.0,0.5323,34408.0,1088.0,31.63,2489,2672973,549622.0,12155.0,45.22,1177.0,1.99,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-01-27,
3624.0,37858.0,0.0957,1635.0,3624.0,0.4512,33285.0,1635.0,20.36,2319,1670770,405282.0,15388.0,26.34,1597.0,1.68,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-01-27,
1697.0,25699.0,0.066,1014.0,1697.0,0.5975,32035.0,1014.0,31.59,1369,1268488,310322.0,7792.0,39.83,840.0,1.74,xGh5CwK5gubLpVhw_jX4r,non_sora,2025-01-27,
4987.0,39392.0,0.1266,3020.0,4987.0,0.6056,67992.0,3020.0,22.51,5142,3330942,804385.0,29044.0,27.7,2953.0,1.77,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-01-28,
4475.0,35853.0,0.1248,2207.0,4475.0,0.4932,62126.0,2207.0,28.15,4887,3386993,818262.0,20510.0,39.9,2954.0,1.85,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-01-28,
2452.0,46215.0,0.0531,1266.0,2452.0,0.5163,36054.0,1266.0,28.48,2575,2756318,568243.0,12812.0,44.35,1434.0,1.95,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-01-28,
3354.0,33836.0,0.0991,1521.0,3354.0,0.4535,34487.0,1521.0,22.67,2492,1783009,426182.0,16199.0,26.31,2020.0,1.6,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-01-28,
2962.0,39838.0,0.0744,1512.0,2962.0,0.5105,34151.0,1512.0,22.59,2248,1656728,400907.0,13963.0,28.71,1976.0,1.69,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-01-28,
5798.0,28496.0,0.2035,2039.0,5798.0,0.3517,33442.0,2039.0,16.4,12,2655,33665.0,2051.0,16.41,0.0,,XNmXy9qVCmtWzPdcWl4Z8,non_sora,2025-01-28,
2977.0,26227.0,0.1135,1411.0,2977.0,0.474,32708.0,1411.0,23.18,2504,2059341,432961.0,15586.0,27.78,2232.0,1.72,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-01-28,
2713.0,19177.0,0.1415,1639.0,2713.0,0.6041,31524.0,1639.0,19.23,412,196643,102558.0,5339.0,19.21,0.0,,sBJ-MVuUibb-jjx1ET8UB,non_sora,2025-01-28,
1765.0,28906.0,0.0611,1021.0,1765.0,0.5785,36811.0,1021.0,36.05,1446,1350336,332334.0,8240.0,40.33,852.0,1.77,xGh5CwK5gubLpVhw_jX4r,non_sora,2025-01-28,
2332.0,31693.0,0.0736,1268.0,2332.0,0.5437,30632.0,1268.0,24.16,1723,1433337,369707.0,10711.0,34.52,902.0,1.79,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-01-28,
4993.0,37492.0,0.1332,2920.0,4993.0,0.5848,68064.0,2920.0,23.31,5344,3464254,847073.0,30241.0,28.01,3391.0,1.76,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-01-29,
4641.0,35401.0,0.1311,2383.0,4641.0,0.5135,67443.0,2383.0,28.3,5076,3503901,858227.0,21515.0,39.89,3648.0,1.81,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-01-29,
3004.0,58320.0,0.0515,1565.0,3004.0,0.521,46170.0,1565.0,29.5,2686,2840333,595903.0,13555.0,43.96,1751.0,1.88,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-01-29,
4640.0,12429.0,0.3733,3065.0,4640.0,0.6606,44525.0,3065.0,14.53,65,19730,49972.0,3331.0,15.0,0.0,,kdKKXeSs-UDwJSXl5Rne3,non_sora,2025-01-29,
