dt,experiment_id,variation,country,active_users,d1,retention_d1
2025-04-04,app_sensitive_image_exp,1,Australia,1122,848,0.7557932263814616
2025-04-04,app_sensitive_image_exp,1,Iraq,912,681,0.7467105263157895
2025-04-04,app_sensitive_image_exp,1,Kuwait,70,46,0.6571428571428571
2025-04-04,app_sensitive_image_exp,1,Yemen,34,21,0.6176470588235294
2025-04-04,app_sensitive_image_exp,1,Grenada,2,2,1.0
2025-04-04,app_sensitive_image_exp,1,Zimbabwe,7,6,0.8571428571428571
2025-04-04,app_sensitive_image_exp,2,Iran,1,0,0.0
2025-04-04,app_sensitive_image_exp,3,France,1,0,0.0
2025-04-04,app_sensitive_image_exp,3,Ecuador,1,0,0.0
2025-04-04,app_sensitive_image_exp,4,India,1,1,1.0
2025-04-04,app_sensitive_image_exp,1,New Zealand,267,205,0.7677902621722846
2025-04-04,app_sensitive_image_exp,1,Jamaica,124,99,0.7983870967741935
2025-04-04,app_sensitive_image_exp,1,Bahrain,51,37,0.7254901960784313
2025-04-04,app_sensitive_image_exp,1,Gibraltar,11,6,0.5454545454545454
2025-04-04,app_sensitive_image_exp,0,Vietnam,2,0,0.0
2025-04-04,app_sensitive_image_exp,1,British Virgin Islands,3,2,0.6666666666666666
2025-04-04,app_sensitive_image_exp,0,Russia,3,3,1.0
2025-04-04,app_sensitive_image_exp,3,Malaysia,2,1,0.5
2025-04-04,app_sensitive_image_exp,0,Japan,1,1,1.0
2025-04-04,app_sensitive_image_exp,1,Argentina,8499,6618,0.7786798446876103
2025-04-04,app_sensitive_image_exp,1,Austria,227,171,0.7533039647577092
2025-04-04,app_sensitive_image_exp,1,Trinidad and Tobago,119,94,0.7899159663865546
2025-04-04,app_sensitive_image_exp,1,Israel,392,316,0.8061224489795918
2025-04-04,app_sensitive_image_exp,4,Portugal,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Chile,6661,5094,0.7647500375319021
2025-04-04,app_sensitive_image_exp,1,Colombia,4293,3378,0.7868623340321453
2025-04-04,app_sensitive_image_exp,1,Japan,650,487,0.7492307692307693
2025-04-04,app_sensitive_image_exp,1,Belgium,334,244,0.7305389221556886
2025-04-04,app_sensitive_image_exp,1,Lithuania,241,185,0.7676348547717843
2025-04-04,app_sensitive_image_exp,1,Guinea,1,1,1.0
2025-04-04,app_sensitive_image_exp,0,France,1,0,0.0
2025-04-04,app_sensitive_image_exp,2,Romania,2,1,0.5
2025-04-04,app_sensitive_image_exp,3,Peru,1,0,0.0
2025-04-04,app_sensitive_image_exp,4,Chile,2,1,0.5
2025-04-04,app_sensitive_image_exp,1,Ecuador,2368,1866,0.7880067567567568
2025-04-04,app_sensitive_image_exp,1,Uruguay,790,619,0.7835443037974683
2025-04-04,app_sensitive_image_exp,1,Mongolia,95,75,0.7894736842105263
2025-04-04,app_sensitive_image_exp,1,Botswana,26,20,0.7692307692307693
2025-04-04,app_sensitive_image_exp,1,Nepal,480,329,0.6854166666666667
2025-04-04,app_sensitive_image_exp,1,Somalia,18,16,0.8888888888888888
2025-04-04,app_sensitive_image_exp,2,Russia,1,0,0.0
2025-04-04,app_sensitive_image_exp,3,Egypt,1,0,0.0
2025-04-04,app_sensitive_image_exp,0,Myanmar,1,0,0.0
2025-04-04,app_sensitive_image_exp,4,Paraguay,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Cyprus,52,34,0.6538461538461539
2025-04-04,app_sensitive_image_exp,1,Morocco,1038,767,0.7389210019267822
2025-04-04,app_sensitive_image_exp,1,Kenya,65,45,0.6923076923076923
2025-04-04,app_sensitive_image_exp,1,Uganda,8,6,0.75
2025-04-04,app_sensitive_image_exp,1,Benin,6,4,0.6666666666666666
2025-04-04,app_sensitive_image_exp,2,Germany,1,0,0.0
2025-04-04,app_sensitive_image_exp,0,Venezuela,1,0,0.0
2025-04-04,app_sensitive_image_exp,4,Romania,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Taiwan,1781,1137,0.6384053902302077
2025-04-04,app_sensitive_image_exp,1,Lebanon,142,108,0.7605633802816901
2025-04-04,app_sensitive_image_exp,1,Finland,153,111,0.7254901960784313
2025-04-04,app_sensitive_image_exp,1,French Guiana,9,6,0.6666666666666666
2025-04-04,app_sensitive_image_exp,1,Malta,15,9,0.6
2025-04-04,app_sensitive_image_exp,1,Samoa,2,2,1.0
2025-04-04,app_sensitive_image_exp,1,Pakistan,1224,934,0.7630718954248366
2025-04-04,app_sensitive_image_exp,1,Bahamas,19,15,0.7894736842105263
2025-04-04,app_sensitive_image_exp,1,Mali,2,2,1.0
2025-04-04,app_sensitive_image_exp,1,French Polynesia,7,4,0.5714285714285714
2025-04-04,app_sensitive_image_exp,2,Czechia,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Turkey,10553,7624,0.7224485928172084
2025-04-04,app_sensitive_image_exp,1,Kyrgyzstan,93,69,0.7419354838709677
2025-04-04,app_sensitive_image_exp,1,Mauritania,9,6,0.6666666666666666
2025-04-04,app_sensitive_image_exp,1,New Caledonia,18,14,0.7777777777777778
2025-04-04,app_sensitive_image_exp,2,France,1,0,0.0
2025-04-04,app_sensitive_image_exp,0,United States,15,7,0.4666666666666667
2025-04-04,app_sensitive_image_exp,0,South Africa,4,1,0.25
2025-04-04,app_sensitive_image_exp,3,Hong Kong,2,2,1.0
2025-04-04,app_sensitive_image_exp,2,Norway,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Bulgaria,131,94,0.7175572519083969
2025-04-04,app_sensitive_image_exp,1,Syria,119,86,0.7226890756302521
2025-04-04,app_sensitive_image_exp,3,United States,11,2,0.18181818181818182
2025-04-04,app_sensitive_image_exp,1,Guadeloupe,10,9,0.9
2025-04-04,app_sensitive_image_exp,3,South Korea,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Antigua and Barbuda,4,3,0.75
2025-04-04,app_sensitive_image_exp,3,Chile,1,0,0.0
2025-04-04,app_sensitive_image_exp,2,Hong Kong,1,0,0.0
2025-04-04,app_sensitive_image_exp,4,Vietnam,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Macao,19,12,0.631578947368421
2025-04-04,app_sensitive_image_exp,1,Cuba,303,240,0.7920792079207921
2025-04-04,app_sensitive_image_exp,2,Brazil,18,4,0.2222222222222222
2025-04-04,app_sensitive_image_exp,1,Cayman Islands,2,2,1.0
2025-04-04,app_sensitive_image_exp,0,Costa Rica,1,1,1.0
2025-04-04,app_sensitive_image_exp,1,Sweden,317,247,0.7791798107255521
2025-04-04,app_sensitive_image_exp,1,Algeria,566,394,0.696113074204947
2025-04-04,app_sensitive_image_exp,1,Fiji,24,18,0.75
2025-04-04,app_sensitive_image_exp,1,Bermuda,3,3,1.0
2025-04-04,app_sensitive_image_exp,4,unknown,1,0,0.0
2025-04-04,app_sensitive_image_exp,2,Brunei,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Vietnam,3189,2373,0.7441204139228599
2025-04-04,app_sensitive_image_exp,1,Egypt,977,743,0.7604912998976459
2025-04-04,app_sensitive_image_exp,1,Azerbaijan,655,475,0.7251908396946565
2025-04-04,app_sensitive_image_exp,1,China,137,113,0.8248175182481752
2025-04-04,app_sensitive_image_exp,1,Switzerland,176,135,0.7670454545454546
2025-04-04,app_sensitive_image_exp,1,Czechia,459,360,0.7843137254901961
2025-04-04,app_sensitive_image_exp,4,Dominican Republic,1,0,0.0
2025-04-04,app_sensitive_image_exp,4,Canada,2,0,0.0
2025-04-04,app_sensitive_image_exp,4,Honduras,1,0,0.0
2025-04-04,app_sensitive_image_exp,3,Estonia,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Costa Rica,723,545,0.7538035961272476
2025-04-04,app_sensitive_image_exp,1,American Samoa,7,5,0.7142857142857143
2025-04-04,app_sensitive_image_exp,1,Namibia,23,20,0.8695652173913043
2025-04-04,app_sensitive_image_exp,2,Chile,2,0,0.0
2025-04-04,app_sensitive_image_exp,4,South Africa,3,1,0.3333333333333333
2025-04-04,app_sensitive_image_exp,1,Brazil,99634,75277,0.7555352590481161
2025-04-04,app_sensitive_image_exp,1,Malaysia,10720,7730,0.7210820895522388
2025-04-04,app_sensitive_image_exp,1,Bangladesh,1220,915,0.75
2025-04-04,app_sensitive_image_exp,1,Madagascar,22,14,0.6363636363636364
2025-04-04,app_sensitive_image_exp,2,United States,12,9,0.75
2025-04-04,app_sensitive_image_exp,1,Guam,11,10,0.9090909090909091
2025-04-04,app_sensitive_image_exp,3,Cuba,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Peru,3917,3131,0.7993362267041103
2025-04-04,app_sensitive_image_exp,1,Dominican Republic,1018,807,0.7927308447937131
2025-04-04,app_sensitive_image_exp,3,Pakistan,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Iceland,13,13,1.0
2025-04-04,app_sensitive_image_exp,1,Tonga,8,7,0.875
2025-04-04,app_sensitive_image_exp,1,Afghanistan,19,16,0.8421052631578947
2025-04-04,app_sensitive_image_exp,1,DR Congo,6,4,0.6666666666666666
2025-04-04,app_sensitive_image_exp,0,Malaysia,2,0,0.0
2025-04-04,app_sensitive_image_exp,1,Tanzania,13,10,0.7692307692307693
2025-04-04,app_sensitive_image_exp,2,Colombia,1,0,0.0
2025-04-04,app_sensitive_image_exp,3,Thailand,1,1,1.0
2025-04-04,app_sensitive_image_exp,4,Venezuela,1,0,0.0
2025-04-04,app_sensitive_image_exp,0,United Kingdom,2,0,0.0
2025-04-04,app_sensitive_image_exp,0,Ecuador,1,1,1.0
2025-04-04,app_sensitive_image_exp,2,Japan,1,1,1.0
2025-04-04,app_sensitive_image_exp,4,Libya,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Hungary,184,135,0.7336956521739131
2025-04-04,app_sensitive_image_exp,4,United States,16,7,0.4375
2025-04-04,app_sensitive_image_exp,1,Brunei,189,120,0.6349206349206349
2025-04-04,app_sensitive_image_exp,1,Guyana,45,30,0.6666666666666666
2025-04-04,app_sensitive_image_exp,1,Belize,20,15,0.75
2025-04-04,app_sensitive_image_exp,0,Germany,4,1,0.25
2025-04-04,app_sensitive_image_exp,4,Germany,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Zambia,17,12,0.7058823529411765
2025-04-04,app_sensitive_image_exp,2,Guatemala,1,0,0.0
2025-04-04,app_sensitive_image_exp,3,Argentina,3,2,0.6666666666666666
2025-04-04,app_sensitive_image_exp,2,Poland,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Singapore,567,426,0.7513227513227513
2025-04-04,app_sensitive_image_exp,1,Ukraine,817,623,0.762545899632803
2025-04-04,app_sensitive_image_exp,1,Norway,124,91,0.7338709677419355
2025-04-04,app_sensitive_image_exp,1,Sri Lanka,82,60,0.7317073170731707
2025-04-04,app_sensitive_image_exp,1,Slovakia,103,82,0.7961165048543689
2025-04-04,app_sensitive_image_exp,4,Malaysia,3,1,0.3333333333333333
2025-04-04,app_sensitive_image_exp,2,Philippines,1,1,1.0
2025-04-04,app_sensitive_image_exp,1,Bhutan,18,13,0.7222222222222222
2025-04-04,app_sensitive_image_exp,1,São Tomé and Príncipe,1,1,1.0
2025-04-04,app_sensitive_image_exp,1,Indonesia,9186,5885,0.6406488134117134
2025-04-04,app_sensitive_image_exp,1,South Korea,434,168,0.3870967741935484
2025-04-04,app_sensitive_image_exp,1,Réunion,25,19,0.76
2025-04-04,app_sensitive_image_exp,1,Gabon,14,9,0.6428571428571429
2025-04-04,app_sensitive_image_exp,3,Cambodia,1,1,1.0
2025-04-04,app_sensitive_image_exp,0,Colombia,2,2,1.0
2025-04-04,app_sensitive_image_exp,4,Turkey,2,1,0.5
2025-04-04,app_sensitive_image_exp,0,Moldova,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Kiribati,2,2,1.0
2025-04-04,app_sensitive_image_exp,1,Puerto Rico,196,146,0.7448979591836735
2025-04-04,app_sensitive_image_exp,1,Denmark,112,83,0.7410714285714286
2025-04-04,app_sensitive_image_exp,1,Uzbekistan,105,75,0.7142857142857143
2025-04-04,app_sensitive_image_exp,1,Oman,75,62,0.8266666666666667
2025-04-04,app_sensitive_image_exp,4,Ireland,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Guernsey,1,1,1.0
2025-04-04,app_sensitive_image_exp,3,Turkmenistan,2,0,0.0
2025-04-04,app_sensitive_image_exp,1,United States,44447,31982,0.7195536256665241
2025-04-04,app_sensitive_image_exp,1,Bolivia,1344,1051,0.7819940476190477
2025-04-04,app_sensitive_image_exp,1,Philippines,8094,6291,0.7772424017790956
2025-04-04,app_sensitive_image_exp,1,Saudi Arabia,1579,1119,0.7086763774540848
2025-04-04,app_sensitive_image_exp,1,Greece,112,80,0.7142857142857143
2025-04-04,app_sensitive_image_exp,1,Sint Maarten,3,0,0.0
2025-04-04,app_sensitive_image_exp,1,Mayotte,2,2,1.0
2025-04-04,app_sensitive_image_exp,2,New Zealand,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Guatemala,1047,816,0.7793696275071633
2025-04-04,app_sensitive_image_exp,1,United Arab Emirates,202,131,0.6485148514851485
2025-04-04,app_sensitive_image_exp,1,Turkmenistan,44,36,0.8181818181818182
2025-04-04,app_sensitive_image_exp,1,Ivory Coast,8,6,0.75
2025-04-04,app_sensitive_image_exp,4,Mexico,13,7,0.5384615384615384
2025-04-04,app_sensitive_image_exp,1,Togo,5,3,0.6
2025-04-04,app_sensitive_image_exp,3,Colombia,2,0,0.0
2025-04-04,app_sensitive_image_exp,1,Kosovo,5,2,0.4
2025-04-04,app_sensitive_image_exp,0,Turkey,2,0,0.0
2025-04-04,app_sensitive_image_exp,4,Indonesia,1,0,0.0
2025-04-04,app_sensitive_image_exp,4,Spain,1,1,1.0
2025-04-04,app_sensitive_image_exp,1,Germany,4416,3328,0.7536231884057971
2025-04-04,app_sensitive_image_exp,1,Ireland,110,73,0.6636363636363637
2025-04-04,app_sensitive_image_exp,1,Netherlands,1226,802,0.6541598694942904
2025-04-04,app_sensitive_image_exp,1,Mozambique,52,43,0.8269230769230769
2025-04-04,app_sensitive_image_exp,4,Bulgaria,1,1,1.0
2025-04-04,app_sensitive_image_exp,0,Cuba,2,0,0.0
2025-04-04,app_sensitive_image_exp,3,Japan,1,0,0.0
2025-04-04,app_sensitive_image_exp,2,India,2,1,0.5
2025-04-04,app_sensitive_image_exp,1,Iran,3230,2487,0.769969040247678
2025-04-04,app_sensitive_image_exp,1,Myanmar,251,196,0.7808764940239044
2025-04-04,app_sensitive_image_exp,1,Mauritius,53,42,0.7924528301886793
2025-04-04,app_sensitive_image_exp,3,Germany,2,1,0.5
2025-04-04,app_sensitive_image_exp,3,Paraguay,1,0,0.0
2025-04-04,app_sensitive_image_exp,1,Eritrea,1,1,1.0
2025-04-04,app_sensitive_image_exp,3,Romania,1,0,0.0
2025-04-04,app_sensitive_image_exp,3,Iraq,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Nicaragua,499,377,0.7555110220440882
2025-04-05,app_sensitive_image_exp,1,unknown,1622,1085,0.6689272503082614
2025-04-05,app_sensitive_image_exp,1,Palestine,80,62,0.775
2025-04-05,app_sensitive_image_exp,1,Panama,750,564,0.752
2025-04-05,app_sensitive_image_exp,1,Gambia,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Albania,38,27,0.7105263157894737
2025-04-05,app_sensitive_image_exp,1,Burkina Faso,4,2,0.5
2025-04-05,app_sensitive_image_exp,1,Sudan,7,5,0.7142857142857143
2025-04-05,app_sensitive_image_exp,1,Senegal,7,6,0.8571428571428571
2025-04-05,app_sensitive_image_exp,1,Armenia,23,13,0.5652173913043478
2025-04-05,app_sensitive_image_exp,1,Barbados,14,12,0.8571428571428571
2025-04-05,app_sensitive_image_exp,1,Sierra Leone,10,9,0.9
2025-04-05,app_sensitive_image_exp,1,Rwanda,6,5,0.8333333333333334
2025-04-05,app_sensitive_image_exp,1,Dominica,1,1,1.0
2025-04-05,app_sensitive_image_exp,4,France,2,0,0.0
2025-04-05,app_sensitive_image_exp,0,Sweden,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,United Arab Emirates,187,134,0.7165775401069518
2025-04-05,app_sensitive_image_exp,1,Guatemala,1073,844,0.7865796831314072
2025-04-05,app_sensitive_image_exp,4,Indonesia,1,1,1.0
2025-04-05,app_sensitive_image_exp,4,Mexico,14,1,0.07142857142857142
2025-04-05,app_sensitive_image_exp,1,Turkmenistan,47,40,0.851063829787234
2025-04-05,app_sensitive_image_exp,1,Ivory Coast,14,11,0.7857142857142857
2025-04-05,app_sensitive_image_exp,1,Kosovo,2,2,1.0
2025-04-05,app_sensitive_image_exp,1,Togo,4,3,0.75
2025-04-05,app_sensitive_image_exp,0,Turkey,1,0,0.0
2025-04-05,app_sensitive_image_exp,4,Spain,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Austria,235,169,0.7191489361702128
2025-04-05,app_sensitive_image_exp,1,Argentina,8759,6905,0.7883320013700195
2025-04-05,app_sensitive_image_exp,1,Israel,373,293,0.7855227882037533
2025-04-05,app_sensitive_image_exp,1,Trinidad and Tobago,123,99,0.8048780487804879
2025-04-05,app_sensitive_image_exp,4,Panama,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Russia,6763,5182,0.7662280053230814
2025-04-05,app_sensitive_image_exp,1,Romania,861,691,0.8025551684088269
2025-04-05,app_sensitive_image_exp,1,Iraq,931,680,0.7303974221267454
2025-04-05,app_sensitive_image_exp,1,Australia,1127,856,0.7595385980479148
2025-04-05,app_sensitive_image_exp,1,Kuwait,56,40,0.7142857142857143
2025-04-05,app_sensitive_image_exp,1,Yemen,34,15,0.4411764705882353
2025-04-05,app_sensitive_image_exp,1,Zimbabwe,10,9,0.9
2025-04-05,app_sensitive_image_exp,1,Grenada,2,2,1.0
2025-04-05,app_sensitive_image_exp,3,Spain,1,1,1.0
2025-04-05,app_sensitive_image_exp,4,India,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Martinique,12,11,0.9166666666666666
2025-04-05,app_sensitive_image_exp,1,Aruba,1,1,1.0
2025-04-05,app_sensitive_image_exp,2,Peru,3,0,0.0
2025-04-05,app_sensitive_image_exp,1,Equatorial Guinea,2,2,1.0
2025-04-05,app_sensitive_image_exp,2,Turkey,1,1,1.0
2025-04-05,app_sensitive_image_exp,3,Argentina,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Zambia,15,11,0.7333333333333333
2025-04-05,app_sensitive_image_exp,1,Kazakhstan,407,305,0.7493857493857494
2025-04-05,app_sensitive_image_exp,1,Libya,79,49,0.620253164556962
2025-04-05,app_sensitive_image_exp,4,Brazil,12,5,0.4166666666666667
2025-04-05,app_sensitive_image_exp,2,Bangladesh,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Suriname,18,14,0.7777777777777778
2025-04-05,app_sensitive_image_exp,4,Guatemala,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Cameroon,7,6,0.8571428571428571
2025-04-05,app_sensitive_image_exp,1,Germany,4409,3429,0.7777273758221819
2025-04-05,app_sensitive_image_exp,1,Netherlands,1202,778,0.6472545757071547
2025-04-05,app_sensitive_image_exp,1,Ireland,104,78,0.75
2025-04-05,app_sensitive_image_exp,1,Mozambique,65,54,0.8307692307692308
2025-04-05,app_sensitive_image_exp,2,India,2,0,0.0
2025-04-05,app_sensitive_image_exp,0,Cuba,1,0,0.0
2025-04-05,app_sensitive_image_exp,3,Poland,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Algeria,552,376,0.6811594202898551
2025-04-05,app_sensitive_image_exp,1,Sweden,368,272,0.7391304347826086
2025-04-05,app_sensitive_image_exp,1,Fiji,20,17,0.85
2025-04-05,app_sensitive_image_exp,1,Bermuda,3,3,1.0
2025-04-05,app_sensitive_image_exp,2,Indonesia,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Singapore,578,418,0.7231833910034602
2025-04-05,app_sensitive_image_exp,1,Slovakia,108,80,0.7407407407407407
2025-04-05,app_sensitive_image_exp,1,Ukraine,816,610,0.7475490196078431
2025-04-05,app_sensitive_image_exp,1,Bhutan,17,14,0.8235294117647058
2025-04-05,app_sensitive_image_exp,1,Norway,137,100,0.7299270072992701
2025-04-05,app_sensitive_image_exp,1,Sri Lanka,74,57,0.7702702702702703
2025-04-05,app_sensitive_image_exp,1,São Tomé and Príncipe,3,3,1.0
2025-04-05,app_sensitive_image_exp,2,Philippines,1,0,0.0
2025-04-05,app_sensitive_image_exp,2,Nicaragua,1,1,1.0
2025-04-05,app_sensitive_image_exp,4,Malaysia,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,El Salvador,627,488,0.7783094098883573
2025-04-05,app_sensitive_image_exp,1,Honduras,606,467,0.7706270627062707
2025-04-05,app_sensitive_image_exp,1,Haiti,9,8,0.8888888888888888
2025-04-05,app_sensitive_image_exp,1,Luxembourg,40,34,0.85
2025-04-05,app_sensitive_image_exp,3,Saudi Arabia,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Marshall Islands,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Saint Martin,2,2,1.0
2025-04-05,app_sensitive_image_exp,2,Malaysia,2,1,0.5
2025-04-05,app_sensitive_image_exp,2,Canada,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Guadeloupe,11,10,0.9090909090909091
2025-04-05,app_sensitive_image_exp,4,Vietnam,2,2,1.0
2025-04-05,app_sensitive_image_exp,1,Bulgaria,108,73,0.6759259259259259
2025-04-05,app_sensitive_image_exp,1,Syria,116,82,0.7068965517241379
2025-04-05,app_sensitive_image_exp,3,United States,5,1,0.2
2025-04-05,app_sensitive_image_exp,1,Antigua and Barbuda,4,4,1.0
2025-04-05,app_sensitive_image_exp,1,Åland,1,1,1.0
2025-04-05,app_sensitive_image_exp,1,Vietnam,3395,2583,0.7608247422680412
2025-04-05,app_sensitive_image_exp,1,Egypt,969,733,0.7564499484004128
2025-04-05,app_sensitive_image_exp,1,Czechia,479,375,0.7828810020876826
2025-04-05,app_sensitive_image_exp,1,Azerbaijan,707,483,0.6831683168316832
2025-04-05,app_sensitive_image_exp,1,Switzerland,179,128,0.7150837988826816
2025-04-05,app_sensitive_image_exp,1,China,145,103,0.7103448275862069
2025-04-05,app_sensitive_image_exp,3,India,2,0,0.0
2025-04-05,app_sensitive_image_exp,4,Dominican Republic,1,0,0.0
2025-04-05,app_sensitive_image_exp,4,Peru,1,0,0.0
2025-04-05,app_sensitive_image_exp,4,Canada,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Kenya,73,57,0.7808219178082192
2025-04-05,app_sensitive_image_exp,1,Morocco,1063,764,0.7187206020696143
2025-04-05,app_sensitive_image_exp,1,Cyprus,60,43,0.7166666666666667
2025-04-05,app_sensitive_image_exp,1,Uganda,7,3,0.42857142857142855
2025-04-05,app_sensitive_image_exp,4,Russia,2,1,0.5
2025-04-05,app_sensitive_image_exp,2,Germany,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Benin,6,6,1.0
2025-04-05,app_sensitive_image_exp,3,Russia,1,0,0.0
2025-04-05,app_sensitive_image_exp,3,South Africa,1,0,0.0
2025-04-05,app_sensitive_image_exp,0,Venezuela,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Serbia,118,86,0.7288135593220338
2025-04-05,app_sensitive_image_exp,1,Croatia,305,246,0.8065573770491803
2025-04-05,app_sensitive_image_exp,1,Tunisia,113,80,0.7079646017699115
2025-04-05,app_sensitive_image_exp,1,Bosnia and Herzegovina,46,42,0.9130434782608695
2025-04-05,app_sensitive_image_exp,3,Mexico,11,3,0.2727272727272727
2025-04-05,app_sensitive_image_exp,3,Brazil,13,3,0.23076923076923078
2025-04-05,app_sensitive_image_exp,1,Isle of Man,4,3,0.75
2025-04-05,app_sensitive_image_exp,1,St Vincent and Grenadines,6,4,0.6666666666666666
2025-04-05,app_sensitive_image_exp,1,Ecuador,2344,1843,0.7862627986348123
2025-04-05,app_sensitive_image_exp,1,Uruguay,841,639,0.7598097502972652
2025-04-05,app_sensitive_image_exp,1,Mongolia,101,72,0.7128712871287128
2025-04-05,app_sensitive_image_exp,1,Botswana,30,21,0.7
2025-04-05,app_sensitive_image_exp,2,Vietnam,1,0,0.0
2025-04-05,app_sensitive_image_exp,1,Turkey,10640,7565,0.7109962406015038
2025-04-05,app_sensitive_image_exp,1,New Caledonia,26,20,0.7692307692307693
2025-04-05,app_sensitive_image_exp,1,Kyrgyzstan,95,68,0.7157894736842105
2025-04-05,app_sensitive_image_exp,0,United States,7,2,0.2857142857142857
2025-04-05,app_sensitive_image_exp,1,Mauritania,6,6,1.0
2025-04-05,app_sensitive_image_exp,3,Bolivia,1,0,0.0
